step,lambda
49238000,15.651113035983917
92780000,9.595873217283469
2690000,15.396676610169475
69109000,6.583876904905658
69727000,3.350003179680847
64535000,3.7769657451694867
46730000,21.973376250000012
25888000,18.5351214285714
20653000,15.627832090395458
69746000,3.1346289199462323
25055000,18.098856725146174
68176000,3.733043374374996
63043000,12.404070235375935
90318000,9.020153082706768
38365000,15.958002887266176
87593000,8.18296367676923
28122000,19.463362209302293
92892000,9.236825494545455
70898000,3.8760325248305048
62187000,12.024687337927269
65687000,8.554464241288139
2691000,15.359620454545437
59901000,3.4877086471698084
98159000,13.85687611732954
14581000,15.926106923076901
3094000,15.567182272727257
81938000,10.501878431565215
28351000,19.857192857142827
96450000,12.19472101818181
98391000,13.381885975822355
71492000,19.9648806629834
49838000,16.274199089150326
82297000,9.202348943809532
65252000,7.944025816970687
18863000,15.924187954545435
2759000,15.343015862068953
78589000,5.707995213203122
44645000,16.009170990049007
8553000,15.198542711864391
7772000,15.625300909090887
7098000,15.561788926553655
96675000,10.911244671052632
55238000,1.1967433543965553
62830000,12.221290200981809
15527000,9.437819373556696
98009000,13.466980247258052
22480000,13.713972586289733
86341000,11.674218759731183
33104000,20.250006081081057
42000,14.554279829545441
6580000,15.616997045454527
40067000,15.847091472868215
53523000,1.156323916869569
37783000,2.5440634468345285
66653000,3.9286111087704843
63879000,4.14440941905172
80636000,4.2763058845098
40211000,15.654431967213112
10034000,14.563142528089873
16493000,9.613817814207916
69274000,3.2897353810471155
62372000,8.450642663362833
85757000,5.144394118356162
99860000,12.453260895522384
99187000,12.532538102189775
57140000,5.576326157399096
22747000,13.188512057156531
91710000,9.92060264599399
55919000,15.880783367005087
21350000,15.706283463687127
29828000,9.512688822399998
84030000,4.995889905900894
43495000,13.583249526451617
74279000,14.014177292953018
69743000,3.8846147480693016
83486000,4.704196235833328
87048000,11.397683740051281
74126000,13.969457719866666
33694000,20.76824468085104
12265000,14.69542289772726
33897000,20.9277424657534
59562000,3.543146966720423
65271000,7.853007640225811
15628000,9.471577453212431
81480000,5.15463774755905
91732000,9.86119798943115
16441000,9.885303872399996
50383000,23.117123595505625
54150000,1.1269267833898344
665000,14.396533806818168
34098000,20.99892097902096
68166000,3.814872065572515
80892000,4.369137145549997
39476000,16.12816268656716
93931000,11.700292349858154
37139000,13.668768270081756
28676000,20.04221931818179
10066000,14.512768124999981
11794000,14.440004887640434
53584000,1.242092170333337
13860000,14.588044555555541
5479000,15.658508749999987
83491000,4.673422166387659
85740000,5.2328470356756736
76866000,5.011624775624996
61636000,12.055240603623185
98750000,13.502053640296038
27592000,19.5855823863636
46784000,21.918578481012666
58695000,3.1634622966489276
37567000,2.3982536012977027
19601000,16.17270045197738
95732000,12.56331226053639
70336000,8.82689929196611
66881000,4.084599558582671
87441000,11.304981709569894
32376000,20.05972857142854
96522000,12.28744012145748
21700000,15.664486971428552
30088000,9.468255298316322
7628000,15.681187428571409
75410000,3.98523129421487
10073000,14.496819943502807
58777000,2.9723285327840836
57895000,5.634355233198193
34163000,21.054186619718287
76888000,4.963605713888884
96617000,11.703913636363628
52302000,11.887250785109515
59771000,11.918856904100002
76360000,7.134942543882782
35633000,20.83252635135133
32763000,20.25546315789471
50995000,23.466796428571442
2084000,14.906324367816078
80909000,4.273606434371857
72754000,4.000356035198015
2300000,15.246990971428556
75286000,3.8687243983606496
38066000,14.662790271103445
17852000,16.1660104597701
65777000,9.40935758778571
61975000,12.280756666425985
90270000,8.90029803030303
74890000,4.108271272704912
86818000,11.162680429381442
98589000,13.610824823344362
84436000,5.236659094892699
94062000,12.2828936231884
12643000,14.78035568965516
44754000,15.622372124019597
64864000,3.881084943439996
74153000,14.029881598986487
25540000,18.5873089285714
79376000,7.57759667785714
24115000,17.71962540229883
37480000,2.9121494546099256
97916000,13.04276414830861
80317000,4.158944707259611
99009000,12.946795104895099
68876000,6.80794807333333
74377000,14.115382290136056
94059000,12.388779855072459
35438000,20.718623841059586
1318000,14.403650628571416
26920000,18.78146045197737
54865000,1.3424778897561016
60632000,12.341706165251788
25525000,18.63079761904759
83884000,4.8600999255506565
73135000,3.8006946754187156
74194000,14.039754842229732
88383000,7.239802696818181
70787000,3.9255659146610142
87327000,11.305395003368423
3029000,15.487487853107329
1662000,14.694953446327668
56004000,15.42822767555833
24984000,17.921668352941154
4056000,16.264590454545438
57432000,5.6103817971100876
78707000,5.465733083511447
37319000,2.3401365973912993
3783000,16.09854022727271
43394000,16.950374809285712
99528000,12.48501235294117
84081000,4.934170629775779
94953000,8.416307389341101
65843000,9.55153558623693
40912000,15.803873
64448000,4.051111181056907
36040000,21.008935761589385
4423000,15.857768863636345
60957000,11.842912623104684
28317000,19.765633136094646
84456000,5.337267787203385
16347000,9.718421695714282
96215000,12.54184776061775
47404000,22.533838157894746
27326000,18.97959604519771
95859000,12.696306809338513
65013000,11.061043221544299
51075000,23.379817241379325
68082000,3.835786634843746
7346000,15.578298644067779
54379000,1.401877808455288
87489000,11.503390308404258
55625000,3.530157035544549
3315000,15.550576818181804
22772000,12.728284662435524
19084000,16.18095570621467
11502000,14.205576477272713
21891000,15.473341567567548
73379000,4.021920090999996
70630000,3.940951443863632
52791000,12.005305450071972
93912000,11.648767685422532
2843000,15.435392758620678
92572000,8.948815386914914
98817000,13.42903920213114
56806000,5.5180406534246496
54697000,1.2093402509482798
87509000,11.267969561390379
48709000,14.146053222925541
71164000,3.8168911143103417
35050000,20.810714379084946
83874000,4.786401385644438
32810000,20.447666887417192
89259000,11.012448899909087
64495000,3.935952069354835
10339000,14.678442259886992
34851000,21.053374342105247
48991000,15.5365050328063
10035000,14.538097740112981
15418000,9.426888145999996
48473000,21.91857956989248
94859000,9.43528804339845
11741000,14.29043112994349
88801000,9.232791818839303
94102000,12.60259481923587
99132000,12.812327391304342
4355000,15.94979909604518
153000,14.546354011299423
44274000,15.80194915562813
83469000,4.800301314208136
34289000,20.954361904761882
22551000,14.812356102842081
83974000,4.912143126964279
81335000,4.180286083417717
53917000,1.1921025360526352
18390000,16.023818522727254
90528000,9.124137874015746
81894000,6.31296329372549
32446000,19.92323655172411
86259000,11.550025209095747
96515000,12.25104519999999
63056000,12.701557005897426
43290000,9.493421277006362
947000,14.321811306818168
79831000,7.496819941268112
37517000,2.687861263503646
72918000,4.100014655873782
97410000,13.947349999999997
53020000,12.543341587310957
88018000,7.493903559449536
40981000,16.073640624999996
70073000,8.214276608714297
15681000,9.471577453212431
18499000,15.880481264367798
67350000,3.9746036527999964
57751000,5.604691874533328
96893000,10.60578626664516
21429000,15.755262569832379
13388000,14.762695999999986
41217000,15.961236923076918
42318000,22.514606140350875
88795000,9.197233452323552
87407000,11.355712329680852
26666000,18.545209714285683
22895000,16.508721235955033
29456000,19.234173932584245
81785000,5.752939889448814
22179000,15.219281448830625
79478000,7.505961128741003
57575000,5.608026674639635
53324000,1.0926774694594632
3483000,15.625298522727254
25095000,18.121016949152516
33727000,20.723023076923056
99697000,12.551403283582083
64718000,3.7943441002520966
68850000,7.005536478267145
73618000,4.415515975217388
92687000,10.14917040346939
65621000,8.056066964276324
98365000,13.416405830528044
13827000,14.572253296703279
4063000,16.23137988636362
18038000,16.14921505747125
24648000,17.686031609195382
63482000,4.325764465158726
35432000,20.82026405228756
98323000,13.334422233168302
78815000,5.7285104344202855
17840000,16.141204335260102
96785000,10.553412679738564
94615000,8.931216203060362
92743000,10.506534164295777
40147000,15.36737583333333
27390000,19.386323863636335
1064000,14.282987052023108
23823000,17.55166724137929
87288000,11.248515784583336
55091000,1.2755272071186479
69741000,3.136726442094237
42533000,22.064699478260877
88177000,7.538985303628315
45657000,15.848272547114416
47082000,22.49122567567569
31825000,20.40515571428569
78499000,5.7342860400757525
67938000,3.7672911868749965
22537000,13.539464104685292
65674000,8.7622947675265
73128000,3.953973959705878
17951000,16.073633468208072
76411000,7.2680561261940255
5562000,15.52566954545453
89472000,11.469120811822219
86907000,11.202852225608467
86267000,11.475511394836955
84256000,4.791843014009003
63115000,4.38374985628099
1835000,14.67881738636362
88052000,7.146814630090907
33817000,20.930986206896527
5850000,15.33471261363635
90367000,9.0220675
51949000,11.927691481830529
52281000,11.828588366642363
62399000,8.602905756441443
36971000,20.105423455497355
31400000,9.59923871010256
90943000,8.59487125984252
16433000,9.649987616188113
20072000,15.990607954545435
87226000,11.271347301927085
89426000,11.317980278772726
52095000,11.555626342352967
92109000,8.995922907035844
72027000,3.9296937015254194
74630000,13.426469197898554
88267000,7.439061708909087
21268000,15.892011186440655
70231000,5.633723460923691
71124000,3.6992071765765737
88503000,7.013973994479998
5541000,15.575484318181804
64217000,3.9255659881355873
80687000,4.136575275820892
99585000,12.57297733812949
35408000,20.686558169934624
54240000,1.3068379818699225
78332000,5.622623956231882
76051000,3.829894278951608
28089000,19.563409411764674
38265000,15.804772400000001
38835000,16.232468840579706
4678000,15.990607840909075
89575000,11.030018089032255
64150000,3.9806506488793056
66366000,3.641154829999996
98482000,13.48763347582236
77482000,9.986835880241374
218000,14.562863954802244
52611000,11.922040271191365
6648000,15.580987771428555
27039000,18.74703181818179
87380000,11.320776463052631
52178000,11.67399009134548
73229000,3.7761073652475208
35243000,20.675579870129848
74677000,4.122390937154468
28699000,19.823858381502863
65907000,9.615587778251745
88271000,7.4939037429357755
75846000,4.19819616349206
89716000,11.332886696832576
473000,14.321811022727259
70383000,9.11781431710527
72033000,6.643192583700441
8833000,14.977706136363622
86126000,11.363484638138296
93311000,10.989754027777776
31902000,20.798653284671513
56909000,5.5780914296803585
62501000,12.099918908633091
31605000,9.251931817112295
97562000,14.506650328947362
32236000,13.64732959119402
52758000,11.626399185217421
60667000,12.345147594092515
8459000,15.51225435028247
22886000,16.633901658031068
75604000,3.9560712731707266
28312000,19.829871764705853
65564000,8.009961386220743
30180000,9.509316658820508
32547000,13.801197906029397
88332000,7.384502559374998
2762000,15.384528749999987
56450000,5.679685730542981
46334000,22.738298780487817
33405000,20.3886953020134
91957000,9.80930597725077
64809000,3.9998662423728764
99891000,12.387832835820888
67397000,3.6879230893650754
48279000,21.86164805194806
90032000,8.715271080928572
28834000,19.87788735632181
43998000,15.617904663217809
39203000,15.80795954545454
55246000,1.1817366879130469
77962000,6.827840229880949
70836000,3.837374915391302
94157000,11.318510987357858
96986000,11.1680583375974
89596000,11.072226290863632
28698000,19.845662209302297
4893000,15.857769659090895
5208000,15.48577977011493
38189000,15.368214491931035
17556000,15.710388361581906
63782000,4.26495035723577
21439000,15.900265988700543
31038000,9.885303242349996
73770000,14.08556115176871
38214000,15.218764353741495
59577000,4.65728246206896
40210000,15.6783868852459
33126000,20.398502013422792
15377000,9.471577453212431
25329000,18.671387719298217
69246000,3.4335867116256114
21236000,15.667735277777757
27802000,19.64740057142854
82328000,9.122772651854111
83719000,4.855538925739904
56892000,5.606954448416283
15398000,9.452883703453605
11220000,14.420350514285703
37788000,4.135433554183004
71846000,12.177005824632761
75398000,3.98523129421487
42438000,20.812774594594604
65144000,7.959315304823156
89567000,11.126885883761465
61789000,12.175252153790604
13251000,14.546724101123583
26497000,18.609802298850546
19570000,16.040233371428553
93524000,11.389391276595743
25017000,17.94504163742688
39557000,16.21229635036496
14604000,13.245305639355736
64098000,4.057689310743798
52848000,11.900180773812977
44073000,15.651985979950238
29914000,14.293662003229475
51745000,16.373147747142855
270000,14.529372954545437
92212000,8.767456395034738
48776000,12.296294607074842
70049000,5.669857305018723
31977000,20.743459440559416
91550000,9.904947450508994
55330000,1.247130831465521
60936000,12.015224656996457
96178000,12.463191517509715
41346000,16.142674960629922
89534000,10.926402135090086
69233000,3.536656907246373
20327000,16.07363325842695
77008000,4.950120242480617
55244000,1.2012270376271221
50608000,23.144677011494267
76311000,7.699445452259142
42659000,22.10047228215768
53248000,1.3488747900854743
98893000,13.403279389612663
63350000,4.244585041825393
626000,14.45465142045453
27305000,18.979501704545427
35523000,20.879043624161053
32551000,20.141399999999972
56584000,5.643896338394488
24855000,17.939394463276816
95766000,12.541847611312729
604000,14.356474745762698
34415000,21.207443999999978
68578000,3.7300395167763116
27662000,19.72259661016946
98551000,13.497246896874993
13944000,14.637305056818166
49072000,15.772295115291804
25188000,18.418408139534858
57491000,5.644814613881271
11173000,14.620653728813547
90297000,9.084626511627906
78652000,5.811264297076918
77458000,10.022056612592584
10436000,14.512768124999987
98116000,13.545313508717092
5234000,15.3555401142857
60964000,11.886533728254538
18609000,15.824558579545435
98584000,13.572116611423832
34196000,21.029576223776203
63358000,4.336230509024386
84679000,7.832266639566668
97652000,14.423852516129022
51191000,23.717027472527484
85350000,5.724885333013697
27775000,19.705849714285684
36937000,13.51132874366196
56756000,5.578091286620997
96979000,11.224990584415583
79696000,7.279848100324904
76605000,4.870828304496122
82046000,10.409198303529408
14318000,14.787441927083313
78532000,5.921892084887216
68025000,3.7509313432283427
89137000,9.849395693319154
35166000,20.38093856209148
39394000,16.07363880597014
63231000,4.372153047142854
2353000,15.284230229885043
56127000,13.710631108060467
31796000,9.342099942696626
12002000,14.303451028571418
97449000,14.10727962962962
61994000,12.272308248550718
64562000,3.8403152721487563
43017000,23.106422580645138
12800000,14.479558295454535
14881000,9.62788120375634
25437000,18.50032916666664
35905000,21.125060927152298
64165000,3.9479430403508724
34155000,21.061993103448252
4282000,16.073632840909074
31658000,9.927407511030925
38703000,16.114513006993004
26823000,18.656283139534853
39806000,16.029692481203
22803000,16.67855424731181
26683000,18.628709714285687
49880000,18.621432175064093
23026000,17.402030787878765
93622000,11.337575106382978
29610000,18.974724536585338
28269000,19.72250115606933
66500000,3.864467916776853
38841000,16.285412318840574
53818000,1.1921025360526352
37359000,2.6346934224999945
81228000,4.909374152805749
20045000,15.849466022727249
63302000,4.337361697936504
94308000,11.39856624513596
87582000,8.121550265579712
44890000,15.823978803869334
11974000,14.20929908045976
69459000,3.2372418928717903
74310000,14.039754842229732
77884000,8.426256199390863
23772000,17.190555862068948
13601000,14.521586271186424
51907000,11.679530310106783
17540000,15.75166576271185
5062000,15.931685257142846
73857000,14.451161889586208
39178000,15.807959848484842
37302000,11.679377876425988
40714000,15.714129206349204
32751000,20.184580666666637
39206000,15.8263523076923
49464000,15.676182613199977
14057000,15.071240048309157
63637000,4.372422888449608
17949000,16.056837298850557
90232000,8.734497894736842
22915000,17.493317156398078
46464000,22.333497530864207
41954000,21.041837391304345
95940000,12.550813488372077
5285000,15.38016531073445
15065000,9.498077002422676
55211000,1.3088008271304385
69599000,3.3913594533689797
93909000,11.741021328671327
10231000,14.397753559322018
43060000,22.619972000000008
62256000,12.439147379127268
46959000,22.686666666666678
15273000,9.471577453212431
20689000,15.73323124999998
43014000,22.892736363636374
31089000,9.796287492193873
31433000,9.815414891262623
6357000,15.550577159090894
34009000,20.779824137931016
81269000,4.857107525140838
22640000,13.796826297015482
1560000,14.753539772727262
48406000,21.39132886597939
94302000,10.963766513719513
20123000,15.974003636363616
13215000,14.431795730337067
30413000,9.617360961581628
19626000,15.998484399999981
51398000,23.515747674418616
17464000,15.956733257142844
82408000,8.838955179785936
27497000,19.636999999999965
6680000,15.59768742857141
83036000,6.6318036821678295
85185000,5.86372037576923
30545000,9.452883703453605
66711000,3.962913983439994
30075000,9.543740141354164
9039000,15.32640977272726
34816000,20.911512162162143
99241000,12.88451394160583
903000,14.188972443181802
50625000,23.379819767441873
9755000,14.998701609195386
63931000,4.120248567786881
48732000,12.266046654121874
88767000,9.15769876100892
53265000,1.148155539642861
66478000,3.8723175549999933
33703000,20.694023239436596
53660000,1.1812072536666705
1027000,14.30520749999999
30190000,9.614225889589738
97265000,15.062615567567548
36351000,21.131029870129847
95486000,12.320522924583324
54227000,1.2770880709243735
72048000,6.81914306654321
64399000,3.9405884967213076
72560000,4.073148739661832
83482000,4.677245825213669
39854000,15.985079545454543
13995000,14.612397967914424
85568000,5.309885483239435
95210000,8.984740990520466
22024000,14.704081639137232
63388000,4.2894770479032225
87872000,7.293291321327432
38152000,17.979089919999996
50503000,23.10380666666667
13301000,14.505075367231626
65229000,7.951994184322587
35330000,20.48676442953018
60319000,14.48665778617209
61604000,11.903250831861307
94596000,12.655388630952373
59181000,2.844233454999992
88899000,9.176780097771106
71766000,19.041300470773177
27420000,19.449594827586182
96508000,12.293356072874483
26481000,18.545211428571395
65452000,7.814061835409842
79624000,7.40221797003649
14344000,13.891188125751054
99931000,12.517246397058813
90836000,8.592110079999996
89764000,11.104149124801758
68364000,4.100226775597011
11513000,14.197273636363622
28791000,20.054243678160894
70826000,3.9302631603448237
40721000,15.676183039999998
84630000,5.606297494741032
69410000,3.226629183299488
44568000,15.746494643283567
8197000,15.235082727272715
46498000,22.292798780487818
88118000,7.293624833103445
4602000,15.89828445714284
27830000,19.693515340909062
49158000,15.929249069683774
81379000,4.807295839927533
53692000,1.2631439020339021
64134000,4.005844453448272
86748000,11.060475240871796
62740000,12.292558372043791
29856000,10.422530658979591
51362000,23.678707954545466
59702000,12.776115919699993
86978000,10.963138387277487
33479000,20.631056643356622
64563000,3.8479636383333293
12284000,14.728633124999984
84423000,4.868673674513267
8962000,15.171842171428557
48347000,21.78869333333334
14705000,15.943576963350765
34269000,20.941062068965497
981000,14.213878806818169
38965000,16.322358156028365
76544000,4.838356641481478
48985000,15.43729449983869
39080000,16.296002173913035
42477000,22.729627981651376
4546000,15.878235232558122
47834000,21.593859259259272
12235000,14.612397045454534
73520000,4.29890368090322
636000,14.44634863636362
23350000,17.576620457142837
38533000,16.262863309352507
68289000,3.760742407674415
23410000,17.59365655172412
14174000,14.23684748285045
16168000,9.520672930257726
80468000,4.134270636292678
43193000,22.719903225806465
63378000,4.301261230725803
84757000,11.004172289122804
75240000,3.8253916904878
46473000,22.333498765432108
59397000,2.9048024633333243
50190000,22.79214565217392
92048000,9.775666712674788
44156000,15.511060616499986
19974000,15.676651098265875
81588000,5.441066178455281
23686000,17.58496971428569
34071000,20.94113108108106
39913000,16.029359848484848
13857000,14.414264011299423
87784000,7.318928428782609
45910000,17.900183349354844
13020000,14.505074745762702
44852000,15.814027319644659
30577000,9.452883703453605
33617000,20.394269784172643
29603000,17.60823953974894
58946000,2.9225139226630366
28692000,20.028053672316357
11036000,14.54482635838149
42350000,21.811656390243886
38475000,16.178012580928563
67357000,3.9314624438888846
99522000,12.671195401459846
19726000,16.17326346590907
73600000,4.338788973846149
12768000,14.546724494382008
76004000,3.9956093692187453
75440000,3.9369259223140443
30399000,9.527596312121208
6796000,15.798086114285697
50032000,22.119668807339448
21885000,14.880192496613521
44713000,15.900025158267312
21101000,15.572872528089873
85254000,5.786537457466665
12710000,14.62890943502823
88686000,9.701620703225824
73922000,14.16057109638158
22847000,16.62994213197968
36546000,20.757331788079444
84224000,4.805884846399993
90385000,9.02598492307692
77713000,8.417060203826534
92744000,10.090468508851353
67261000,4.0577821379230725
23809000,17.350115632183886
21775000,15.589290898876381
48882000,13.890518453864532
86714000,11.049698463762885
41676000,21.068404545454545
74015000,14.057132244333332
85145000,6.137232757999998
68759000,7.279461112967032
57120000,5.52099938054298
18159000,15.814785942857124
97777000,15.040276077348052
6288000,15.401133409090892
49960000,14.050387259780223
56571000,5.640937446396389
11049000,14.595697828571415
82766000,6.787556622662112
43501000,17.941308836490073
56262000,12.120858305174277
41284000,15.948064531249997
75758000,4.136282805887093
94339000,10.75547152291537
36565000,20.967305369127494
65323000,7.884031456895429
27396000,19.338454285714256
20390000,15.991077966101674
68616000,7.492459790228763
58878000,2.8107723477058735
21492000,15.82596497175139
49091000,15.715549628300375
26867000,18.830994350282456
77664000,5.393722058455878
90504000,9.104666307692307
61426000,12.111949089999996
55229000,1.2364720323076956
35618000,21.138596621621595
13951000,14.441919999999985
62021000,12.23524785481883
12301000,14.753539829545442
92827000,10.609015232808218
14310000,13.852293055291467
87448000,11.208117826918919
2293000,15.32214125714284
33681000,20.707840714285695
89628000,11.25623037744292
78271000,5.634656029999997
47811000,21.699392500000013
59739000,11.586564606302243
72826000,4.117416103990143
14045000,14.252710102564091
70894000,3.7759793622123863
39834000,16.11725820895522
33926000,20.840287586206873
82677000,7.598467739147544
64654000,3.8716931219658077
5358000,15.417736818181801
62869000,12.361887204160578
13241000,14.595979044943807
18571000,15.933288926553658
44342000,15.85445140984999
75815000,4.155432171328122
27086000,18.748440112994317
50793000,23.575837804878063
35197000,20.495796710526296
59142000,2.9564962157558066
83568000,4.7393604886725615
34354000,20.910121126760544
86204000,11.19764284475936
74493000,13.799528330993377
67701000,3.9933435821374017
11097000,14.45465130681817
47288000,21.937074683544317
78365000,5.774442896206894
88924000,9.225456638179129
50808000,23.48673780487806
48282000,22.18265903614459
28292000,19.743915882352912
32890000,20.389605960264873
60360000,14.383720461379312
22754000,16.629617713804855
23762000,17.335610909090892
7914000,15.2627730635838
12363000,14.687546685714269
99779000,12.41505285714285
14802000,12.475539451102158
71946000,4.062278274866661
96788000,10.655677987012984
92277000,8.767456769893634
98296000,13.208468420424824
29361000,19.718422159090878
43578000,14.780710697905755
97314000,13.629845057471258
16574000,10.382509058842102
88635000,9.529476925902587
42969000,20.05817682926826
16823000,10.287143752449996
19129000,16.023534171428555
44988000,15.84485798974746
95460000,11.76499406606164
33272000,20.387284246575323
94290000,10.442760120477718
52211000,11.625464457573555
30856000,9.785895194292925
63387000,4.2894770479032225
36299000,21.197329487179466
79517000,7.332600148483747
5183000,15.606037942857125
92483000,8.989015226642618
10579000,14.755162643678146
71039000,3.5832467761739086
49227000,15.669720257317053
89952000,8.575471459854013
9431000,14.971444799999988
85500000,5.484681634383561
27962000,19.588950857142823
49283000,15.66285029437749
30751000,9.724307860253804
69184000,5.065661554666667
43118000,22.60353333333334
87867000,6.9576715533027516
22323000,14.643054412482496
52757000,11.76849209720433
42302000,21.508038857142846
16372000,9.803467417037032
53069000,12.355736230322618
92938000,9.957735408278145
17809000,16.200331098265877
64152000,3.9428600568965466
34597000,21.33016241610736
24778000,17.74125977401128
71831000,19.610577076923054
95426000,11.383598123445797
54965000,1.248961200341884
27634000,19.602187499999967
50920000,23.32700240963857
30792000,9.724307860253804
64263000,3.7484301327826044
93330000,10.964214496644296
85729000,5.503400138181817
95422000,10.913648154943186
37827000,20.386064146341443
11850000,14.186552057142844
31060000,9.841466742349995
13018000,14.41924557471263
20127000,15.998911022727256
20233000,16.032354802259867
31565000,9.70144354881443
5766000,15.355540114285702
99077000,12.741177697841723
16138000,9.471577453212431
53775000,1.158498910900905
3266000,15.592088749999984
25072000,18.18430818713448
31277000,10.031427035699995
2828000,15.550576818181801
72755000,3.9950463502955627
74742000,4.039231181056905
8214000,15.289354237288123
35721000,21.19286577181206
92534000,9.183428356934321
61674000,12.277602845181153
41838000,20.99225982142857
39176000,15.875878195488717
82777000,6.6406578827739695
47182000,22.214775675675686
55077000,1.1888438060169528
68522000,3.770644036643354
64764000,3.9390262197391257
40502000,16.017002325581394
64556000,3.8523915531404915
6812000,15.841163863636346
67452000,3.835786624453121
63567000,4.281803596434105
50272000,23.362627058823545
51842000,13.071098259657548
66006000,9.603164750821914
60867000,12.02057608733576
26385000,18.67993157894734
44551000,15.85445140984999
92791000,10.402406671258742
60891000,11.7004441292446
77443000,7.518766060303029
90066000,8.798770723785713
50349000,23.23205280898878
64251000,3.7665038270689615
52414000,11.983225430537663
26519000,18.641116949152508
89168000,10.863440630361985
6081000,15.44264522727271
57244000,5.563220910762326
52176000,11.647266989489077
97458000,14.066636265060232
78194000,5.425871529379842
35770000,21.207444666666643
15037000,9.479148638031084
10021000,14.678442655367219
41750000,20.953357798165136
58336000,5.48308944752336
28426000,20.146622413793075
25193000,18.40825344827584
34973000,20.80571788079468
5780000,15.480788571428558
5820000,15.467551704545441
39242000,15.895167175572517
48075000,21.95336904761906
27380000,19.23124942528733
60240000,15.128999764141401
23400000,17.576620799999983
21097000,15.636087514124277
28911000,19.90513139534881
2024000,14.770143977272712
43633000,14.40835474148648
6211000,15.368210287356305
49589000,15.714318497131124
55397000,1.234534021120693
67515000,3.8666974558461504
67041000,3.9911790243283525
99700000,12.529593731343278
42894000,22.32367326732674
56010000,14.586306872168393
65662000,8.542267704965756
69251000,3.949515159386787
57109000,5.471484049775777
67530000,3.90041822507692
7686000,15.681187371428551
22829000,12.832193020176986
35395000,20.79672774193546
59594000,3.672667236096252
77574000,5.35074426433823
32028000,20.709643165467604
80200000,6.355825600731704
9163000,15.176965795454533
62280000,12.049946016630429
12780000,14.571352078651671
41668000,20.922281818181823
66925000,3.877495101811018
66615000,3.994087282833326
62209000,12.404666731630428
69493000,3.216267778917521
12695000,14.769253615819194
65874000,14.112753204193545
57834000,5.719923065045039
45617000,15.76051470392856
10237000,14.414264802259872
59873000,4.364267012799998
89634000,11.151930602999998
22935000,16.481919999999974
15822000,9.471577453212431
27004000,18.738729545454515
17927000,16.165481828571412
51533000,23.26863695652175
97745000,14.514389268292671
88853000,9.415821098741738
97176000,11.088786805822783
65434000,7.809270884590171
56549000,5.751995711136358
88561000,7.086487693984958
439000,14.328501714285702
22733000,12.955534008715846
74683000,4.027351191869913
81100000,4.756221663594767
60282000,14.93146925718353
88258000,7.4115364682882845
57012000,5.563220898834073
33668000,20.70784071428569
95742000,12.60390757270269
79331000,7.458655229460428
76761000,4.867081768846152
77080000,5.167310579347823
81568000,5.506847426611567
95523000,12.34282283687942
12605000,14.810531977401121
84036000,5.00624960434977
55727000,16.874610644222226
53086000,12.434653340231693
82196000,9.547330533146077
6986000,15.479232090395463
99908000,12.371106842105256
22418000,14.150647847879979
19270000,16.040041494252858
12762000,14.538097401129933
13446000,14.678071011235941
9287000,15.107731864406766
59314000,3.1179114483139463
67829000,3.922898830230766
75428000,3.9286111196721256
58258000,5.4482683338008995
3520000,15.650205909090893
74198000,14.039754842229732
94405000,10.748244276634932
4092000,16.264590113636345
16719000,10.52094213978378
92095000,9.629677904099397
76540000,4.96604672135338
19135000,15.99013405714284
39124000,16.052764580928567
96965000,10.853563635921047
18124000,15.880481264367798
85858000,5.242225882999998
6123000,15.567183181818166
5988000,15.417736931818167
38939000,16.378501438848915
88044000,7.160098278545451
10998000,14.663076242774553
74483000,13.780174233841059
42585000,21.731752511415525
61931000,12.274426174290905
54448000,1.3305978897561013
38147000,17.381060471127817
19745000,16.24700056497173
49601000,15.773563892723194
58709000,3.4949564008762812
12562000,14.91444011173183
91817000,9.801228443194043
66791000,4.070628216428565
64669000,3.838882440084741
30292000,9.584251530615381
65394000,7.902252922598689
33542000,20.76389720279718
43148000,22.641662886597945
54713000,1.1490475992307727
99201000,12.611141449275355
5985000,15.392830113636348
29747000,9.664124779431816
22222000,15.654426199426204
77724000,7.675297937886598
43959000,15.744141578284301
27084000,18.7566949152542
99736000,12.699899264705875
98985000,12.884514598540143
37373000,11.740509660653844
29046000,19.764734104046212
59914000,3.3905661087499945
61896000,12.300994215490903
38029000,20.847007166666657
3762000,15.974566214689244
96498000,12.182877871485934
81847000,5.763805475793646
96086000,12.578132705882345
81936000,8.877289069346398
5740000,15.417736477272713
17103000,16.235048372093004
48692000,12.381268262437272
42059000,20.98287456140351
45816000,16.257209349949736
55592000,24.521408333333344
47756000,21.754188750000008
6134000,15.517367386363619
57917000,5.6343553232882835
92719000,10.159111006666668
92173000,8.711254726468548
6143000,15.533973068181803
41575000,20.559629000000005
37702000,21.086800153846138
6925000,15.351316988636347
32036000,20.582591428571405
96511000,12.277918047808754
22310000,14.713724445182454
29120000,19.69749999999997
62987000,12.241240893553107
41547000,20.352968367346946
50448000,22.985777528089898
7274000,15.462721016949136
83303000,5.722752103041821
68266000,3.8856014438636333
25969000,18.27845834319524
69173000,3.8808138780930186
2320000,15.380590171428555
19016000,16.015183428571408
24498000,17.840711744186027
25187000,18.447086705202285
64637000,3.831181904201676
77253000,5.39111727234848
99204000,12.624689705882346
2392000,15.514188571428557
33730000,20.855862937062913
13101000,14.587631299435017
